N°        Compile         Mode  Dimension  Test_Mode  Samples    N Procs    Scaling    Time(s)        
2918       MPIBLOCKOPT     4     256        1          25         0          16         0.003400325775 
2919       MPIBLOCKOPT     4     256        1          25         0          16         0.003458976746 
2920       MPIBLOCKOPT     4     256        1          25         0          16         0.003169059753 
2921       MPIBLOCKOPT     4     256        1          25         0          16         0.003096342087 
2922       MPIBLOCKOPT     4     256        1          25         0          16         0.002833843231 
2923       MPIBLOCKOPT     4     256        1          25         0          16         0.002849817276 
2924       MPIBLOCKOPT     4     256        1          25         0          16         0.002835750580 
2925       MPIBLOCKOPT     4     256        1          25         0          16         0.002807617188 
2926       MPIBLOCKOPT     4     256        1          25         0          16         0.003169298172 
2927       MPIBLOCKOPT     4     256        1          25         0          64         0.004257202148 
2928       MPIBLOCKOPT     4     256        1          25         0          64         0.002882719040 
2929       MPIBLOCKOPT     4     256        1          25         0          64         0.003138303757 
2930       MPIBLOCKOPT     4     256        1          25         0          64         0.003176927567 
2931       MPIBLOCKOPT     4     256        1          25         0          64         0.003103971481 
2932       MPIBLOCKOPT     4     256        1          25         0          64         0.003080606461 
2933       MPIBLOCKOPT     4     256        1          25         0          64         0.003179311752 
2934       MPIBLOCKOPT     4     256        1          25         0          64         0.003178596497 
2935       MPIBLOCKOPT     4     256        1          25         0          64         0.003161191940 
2936       MPIBLOCKOPT     4     256        1          25         0          64         0.003180503845 
2937       MPIBLOCKOPT     4     256        1          25         0          64         0.003149032593 
2938       MPIBLOCKOPT     4     256        1          25         0          64         0.003124713898 
2939       MPIBLOCKOPT     4     256        1          25         0          64         0.003141880035 
2940       MPIBLOCKOPT     4     256        1          25         0          64         0.003791809082 
2941       MPIBLOCKOPT     4     256        1          25         0          64         0.003691673279 
2942       MPIBLOCKOPT     4     256        1          25         0          64         0.003448486328 
2943       MPIBLOCKOPT     4     256        1          25         0          64         0.003213882446 
2944       MPIBLOCKOPT     4     256        1          25         0          64         0.003229856491 
2945       MPIBLOCKOPT     4     256        1          25         0          64         0.003224134445 
2946       MPIBLOCKOPT     4     256        1          25         0          64         0.003667831421 
2947       MPIBLOCKOPT     4     256        1          25         0          64         0.003556013107 
2948       MPIBLOCKOPT     4     256        1          25         0          64         0.003756523132 
2949       MPIBLOCKOPT     4     256        1          25         0          64         0.003746032715 
